text,polarity,id,polarity_nb,polarity_svm
as a randy film about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire . . . [sex and luc�a] makes for an arousing good time .,positive,355,NA,NA
"celebrated at sundance , this slight comedy of manners has winning performances and a glossy , glib charm that's hard to beat .",positive,357,NA,NA
"if no one singles out any of these performances as award-worthy , it's only because we would expect nothing less from this bunch .",positive,359,NA,NA
"if you love reading and/or poetry , then by all means check it out . you'll probably love it .",positive,360,NA,NA
"though of particular interest to students and enthusiast of international dance and world music , the film is designed to make viewers of all ages , cultural backgrounds and rhythmic ability want to get up and dance .",positive,361,NA,NA
star wars is back in a major way .,positive,363,NA,NA
it's a movie -- and an album -- you won't want to miss .,positive,364,NA,NA
"it's rare to find a film that dazzles the eye , challenges the brain , and satisfies our lust for fast-paced action , but minority report delivers all that and a whole lot more .",positive,365,NA,NA
"while not all transitions to adulthood are so fraught , there's much truth and no small amount of poetry in girls can't swim .",positive,366,NA,NA
"if there's nothing fresh about wannabes , which was written by mr . demeo , who produced and directed the film with charles a . addessi , much of the time the movie feels authentic .",positive,367,NA,NA
jacquot's tosca is a treat .,positive,368,NA,NA
"by the end of no such thing the audience , like beatrice , has a watchful affection for the monster .",positive,369,NA,NA
". . . the gentle melding of drama and comedy makes "" what time is it there ? "" something the true film buff will enjoy .",positive,371,NA,NA
"romanek keeps the film constantly taut . . . reflecting the character's instability with a metaphorical visual style and an unnerving , heartbeat-like score .",positive,372,NA,NA
i whole-heartedly recommend that everyone see this movie-- for its historical significance alone .,positive,373,NA,NA
"longley has constructed a remarkably coherent , horrifically vivid snapshot of those turbulent days .",positive,375,NA,NA
"although it bangs a very cliched drum at times , this crowd-pleaser's fresh dialogue , energetic music , and good-natured spunk are often infectious .",positive,376,NA,NA
"often gruelling and heartbreaking to witness , but seldahl and wollter's sterling performances raise this far above the level of the usual maudlin disease movie .",positive,377,NA,NA
go see it and enjoy .,positive,378,NA,NA
"the stunning , dreamlike visuals will impress even those viewers who have little patience for euro-film pretension .",positive,379,NA,NA
there's a vastness implied in metropolis that is just breathtaking .,positive,381,NA,NA
murderous maids may well be the most comprehensive of these films and also strike closest to the truth .,positive,382,NA,NA
"the people in dogtown and z-boys are so funny , aggressive and alive , you have to watch them because you can't wait to see what they do next .",positive,383,NA,NA
"a deceivingly simple film , one that grows in power in retrospect .",positive,386,NA,NA
"a slick , skillful little horror film .",positive,388,NA,NA
"a very witty take on change , risk and romance , and the film uses humour to make its points about acceptance and growth .",positive,389,NA,NA
[anderson] uses a hit-or-miss aesthetic that hits often enough to keep the film entertaining even if none of it makes a lick of sense .,positive,390,NA,NA
"despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,positive,392,NA,NA
a film of precious increments artfully camouflaged as everyday activities .,positive,394,NA,NA
kinnear gives a tremendous performance .,positive,395,NA,NA
""" frailty "" has been written so well , that even a simple "" goddammit ! "" near the end takes on a whole other meaning .",positive,397,NA,NA
one hour photo is an intriguing snapshot of one man and his delusions ; it's just too bad it doesn't have more flashes of insight .,positive,398,NA,NA
"chalk it up to my adoration for both de niro and murphy , but i had a pretty good time with this movie - despite its myriad flaws .",positive,400,NA,NA
"it represents better-than-average movie-making that doesn't demand a dumb , distracted audience .",positive,402,NA,NA
a charming yet poignant tale of the irrevocable ties that bind .,positive,403,NA,NA
an enchanting spectacular for potter fans anxious to ride the hogwarts express toward a new year of magic and mischief .,positive,404,NA,NA
"the talents of the actors helps "" moonlight mile "" rise above its heart-on-its-sleeve writing .",positive,405,NA,NA
this examination of aquatic life off the shores of the baja california peninsula of mexico offers an engrossing way to demonstrate the virtues of the imax format .,positive,407,NA,NA
"dark and disturbing , but also surprisingly funny .",positive,408,NA,NA
the movie has an avalanche of eye-popping visual effects .,positive,409,NA,NA
"starts off with a bang , but then fizzles like a wet stick of dynamite at the very end . it's still worth a look .",positive,410,NA,NA
"a hip ride into hyper-time , clockstoppers is a lively and enjoyable adventure for all ages at any time .",positive,412,NA,NA
"grenier is terrific , bringing an unforced , rapid-fire delivery to toback's heidegger- and nietzsche-referencing dialogue .",positive,413,NA,NA
. . . a polished and relatively sincere piece of escapism .,positive,414,NA,NA
"the story wraps back around on itself in the kind of elegant symmetry that's rare in film today , but be warned : it's a slow slog to get there .",positive,415,NA,NA
"the whole cast looks to be having so much fun with the slapstick antics and silly street patois , tossing around obscure expressions like bellini and mullinski , that the compact 86 minutes breezes by .",positive,416,NA,NA
". . . has freaky scenes where the crew wonder if they're ghosts imagining themselves as alive . it's a sly wink to the others without becoming a postmodern joke , made creepy by its "" men in a sardine can "" warped logic .",positive,417,NA,NA
"long after you leave justine , you'll be wondering what will happen to her and wishing her the best -- whatever that might mean .",positive,418,NA,NA
